popularity,redundancy
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.29411764705882354
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.29411764705882354
2,0.0
2,0.29411764705882354
61,3.1092436974789917
61,3.0
61,3.168067226890756
61,2.361344537815126
61,2.5546218487394956
61,3.319327731092437
61,2.134453781512605
61,3.453781512605042
61,2.3529411764705883
61,4.1344537815126055
61,3.327731092436975
61,3.310924369747899
61,2.5798319327731094
61,2.3445378151260505
61,4.117647058823529
61,4.260504201680672
61,2.302521008403361
61,2.680672268907563
61,3.319327731092437
61,1.7563025210084033
61,3.1092436974789917
61,2.546218487394958
61,3.2605042016806722
61,1.9747899159663866
61,3.310924369747899
61,3.26890756302521
61,3.3781512605042017
61,3.0252100840336134
61,2.319327731092437
61,3.588235294117647
48,1.9831932773109244
48,2.235294117647059
48,0.33613445378151263
48,0.5042016806722689
48,1.596638655462185
48,2.546218487394958
48,1.6638655462184875
48,1.638655462184874
48,3.0168067226890756
48,1.3025210084033614
48,1.5798319327731092
48,1.4285714285714286
48,1.6470588235294117
48,2.319327731092437
48,2.596638655462185
48,1.1596638655462186
48,2.0
48,2.3949579831932772
48,2.7983193277310923
48,2.5798319327731094
48,2.6470588235294117
48,1.0420168067226891
48,2.0
48,1.8991596638655461
48,2.689075630252101
48,1.0
48,2.630252100840336
48,2.176470588235294
48,2.6554621848739495
48,2.697478991596639
36,2.6554621848739495
36,1.5714285714285714
36,3.361344537815126
36,1.9831932773109244
36,2.2016806722689077
36,1.7563025210084033
36,1.9243697478991597
36,1.4201680672268908
36,2.2521008403361344
36,3.865546218487395
36,2.235294117647059
36,2.1848739495798317
36,2.0
36,2.8823529411764706
36,1.6890756302521008
36,1.9579831932773109
36,1.8907563025210083
36,2.176470588235294
36,1.7142857142857142
36,1.6638655462184875
36,0.8151260504201681
36,1.8403361344537814
36,1.453781512605042
36,2.3781512605042017
36,2.7815126050420167
36,1.0
36,1.6134453781512605
36,1.504201680672269
36,3.5210084033613445
36,2.8739495798319328
31,1.403361344537815
31,1.3529411764705883
31,2.142857142857143
31,1.1176470588235294
31,2.3361344537815127
31,3.19327731092437
31,2.53781512605042
31,2.26890756302521
31,1.8991596638655461
31,0.3949579831932773
31,1.7478991596638656
31,1.4453781512605042
31,1.5546218487394958
31,2.0756302521008405
31,0.15966386554621848
31,1.2857142857142858
31,2.2100840336134455
31,2.1848739495798317
31,2.1512605042016806
31,2.957983193277311
31,1.1764705882352942
31,1.8319327731092436
31,2.2436974789915967
31,1.865546218487395
31,1.7478991596638656
31,2.4705882352941178
31,1.1512605042016806
31,2.73109243697479
31,1.5210084033613445
31,2.495798319327731
23,2.361344537815126
23,1.1260504201680672
23,2.0672268907563027
23,0.0
23,1.8487394957983194
23,1.915966386554622
23,3.0168067226890756
23,1.8067226890756303
23,1.0
23,0.6638655462184874
23,1.865546218487395
23,1.3445378151260505
23,1.9579831932773109
23,1.73109243697479
23,2.1512605042016806
23,0.42857142857142855
23,0.40336134453781514
23,1.9579831932773109
23,2.3445378151260505
23,2.1260504201680672
23,1.8487394957983194
23,0.9915966386554622
23,2.53781512605042
23,1.6722689075630253
23,2.53781512605042
23,0.0
23,2.546218487394958
23,2.0756302521008405
23,2.831932773109244
23,1.638655462184874
21,2.0504201680672267
21,2.2100840336134455
21,1.596638655462185
21,1.8991596638655461
21,2.5546218487394956
21,1.680672268907563
21,1.4369747899159664
21,0.35294117647058826
21,2.2100840336134455
21,2.0252100840336134
21,2.764705882352941
21,1.3949579831932772
21,1.8235294117647058
21,0.0
21,0.13445378151260504
21,1.4201680672268908
21,1.9411764705882353
21,2.042016806722689
21,1.9075630252100841
21,2.0
21,1.5378151260504203
21,1.915966386554622
21,2.2857142857142856
21,0.6554621848739496
21,1.1176470588235294
21,1.6134453781512605
21,1.4285714285714286
21,2.5126050420168067
21,1.319327731092437
21,1.6302521008403361
16,1.4705882352941178
16,1.4705882352941178
16,0.7310924369747899
16,1.6554621848739495
16,0.8067226890756303
16,0.17647058823529413
16,1.4705882352941178
16,1.0
16,1.1008403361344539
16,0.6218487394957983
16,1.7394957983193278
16,0.0
16,0.4957983193277311
16,1.680672268907563
16,0.8067226890756303
16,1.7394957983193278
16,0.0
16,0.4789915966386555
16,1.0
16,1.226890756302521
16,1.411764705882353
16,2.142857142857143
16,1.0
16,0.0
16,0.5042016806722689
16,0.773109243697479
16,1.1512605042016806
16,1.2857142857142858
16,0.35294117647058826
16,1.1260504201680672
10,1.0
10,0.226890756302521
10,0.058823529411764705
10,0.0
10,0.0
10,0.4117647058823529
10,0.0
10,0.46218487394957986
10,0.0
10,1.084033613445378
10,0.058823529411764705
10,0.0
10,0.0
10,0.0
10,0.48739495798319327
10,0.7058823529411765
10,0.0
10,0.0
10,0.9663865546218487
10,0.7815126050420168
10,0.0
10,0.0
10,0.06722689075630252
10,1.1596638655462186
10,0.5966386554621849
10,0.6722689075630253
10,0.0
10,0.0
10,0.0
10,0.5798319327731093
7,0.0
7,0.0
7,0.5798319327731093
7,0.773109243697479
7,0.5966386554621849
7,0.0
7,0.0
7,0.07563025210084033
7,0.0
7,0.6050420168067226
7,0.21008403361344538
7,0.0
7,0.0
7,0.0
7,0.6134453781512605
7,0.08403361344537816
7,0.0
7,0.0
7,0.5042016806722689
7,0.0
7,0.0
7,0.0
7,1.084033613445378
7,0.6386554621848739
7,0.0
7,0.7563025210084033
7,0.0
7,0.0
7,0.03361344537815126
7,0.0
5,0.0
5,0.09243697478991597
5,0.0
5,0.0
5,0.10084033613445378
5,0.0
5,0.0
5,0.680672268907563
5,0.0
5,0.0
5,0.0
5,0.10084033613445378
5,0.0
5,0.0
5,0.0
5,0.0
5,0.07563025210084033
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.6974789915966386
5,0.0
5,0.0
5,0.6974789915966386
5,0.0
5,0.0
5,0.0
1,0.08403361344537816
1,0.08403361344537816
1,0.0
1,0.13445378151260504
1,0.0
1,0.0
1,0.0
1,0.7142857142857143
1,0.7142857142857143
1,0.0
1,0.14285714285714285
1,0.0
1,0.14285714285714285
1,0.09243697478991597
1,0.7142857142857143
1,0.15126050420168066
1,0.09243697478991597
1,0.0
1,0.09243697478991597
1,0.0
1,0.0
1,0.0
1,0.0
1,0.7142857142857143
1,0.10084033613445378
1,0.7142857142857143
1,0.7226890756302521
1,0.10084033613445378
1,0.10084033613445378
1,0.0
1,0.16806722689075632
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
73,3.2436974789915967
73,4.0588235294117645
73,3.495798319327731
73,3.4873949579831933
73,2.5126050420168067
73,3.764705882352941
73,4.394957983193278
73,3.4285714285714284
73,3.168067226890756
73,5.067226890756302
73,4.277310924369748
73,4.621848739495798
73,3.966386554621849
73,4.5210084033613445
73,5.117647058823529
73,4.823529411764706
73,3.9411764705882355
73,4.016806722689076
73,3.9495798319327733
73,5.0
73,2.4789915966386555
73,3.008403361344538
73,4.126050420168068
73,4.65546218487395
73,4.504201680672269
73,4.243697478991597
73,3.957983193277311
73,4.151260504201681
73,3.0
73,4.226890756302521
54,4.487394957983193
54,3.6050420168067228
54,3.226890756302521
54,3.310924369747899
54,3.008403361344538
54,4.016806722689076
54,2.19327731092437
54,2.764705882352941
54,2.7563025210084033
54,4.016806722689076
54,5.352941176470588
54,3.5714285714285716
54,2.9243697478991595
54,2.899159663865546
54,2.957983193277311
54,2.697478991596639
54,2.5546218487394956
54,3.0
54,2.46218487394958
54,2.0672268907563027
54,1.9915966386554622
54,3.142857142857143
54,4.109243697478991
54,3.2521008403361344
54,2.7058823529411766
54,2.5546218487394956
54,3.5798319327731094
54,3.1092436974789917
54,2.5126050420168067
54,3.1512605042016806
39,3.0756302521008405
39,3.6638655462184873
39,2.9327731092436973
39,2.2100840336134455
39,2.2857142857142856
39,1.9075630252100841
39,3.3865546218487395
39,4.378151260504202
39,2.5798319327731094
39,2.0168067226890756
39,2.4201680672268906
39,3.6638655462184873
39,2.3445378151260505
39,3.596638655462185
39,2.8907563025210083
39,2.697478991596639
39,2.764705882352941
39,3.2521008403361344
39,2.6050420168067228
39,3.6050420168067228
39,3.2016806722689077
39,2.226890756302521
39,2.504201680672269
39,1.7394957983193278
39,2.8151260504201683
39,1.319327731092437
39,1.7226890756302522
39,2.142857142857143
39,2.773109243697479
39,2.0168067226890756
32,3.5546218487394956
32,2.403361344537815
32,3.3529411764705883
32,2.2184873949579833
32,1.184873949579832
32,3.1848739495798317
32,1.0
32,1.8319327731092436
32,2.2016806722689077
32,1.6890756302521008
32,1.3025210084033614
32,1.5630252100840336
32,1.915966386554622
32,2.5714285714285716
32,3.5714285714285716
32,2.596638655462185
32,0.6974789915966386
32,4.0
32,2.689075630252101
32,1.0420168067226891
32,2.3445378151260505
32,2.3865546218487395
32,1.6974789915966386
32,1.915966386554622
32,0.8991596638655462
32,2.5714285714285716
32,2.5546218487394956
32,2.453781512605042
32,1.596638655462185
32,1.7899159663865547
25,1.815126050420168
25,2.6470588235294117
25,0.9831932773109243
25,1.0924369747899159
25,0.8907563025210085
25,0.9243697478991597
25,1.815126050420168
25,0.42857142857142855
25,1.596638655462185
25,0.7394957983193278
25,1.680672268907563
25,1.4285714285714286
25,1.3277310924369747
25,1.5714285714285714
25,1.3529411764705883
25,2.4873949579831933
25,2.2436974789915967
25,2.6218487394957983
25,2.369747899159664
25,1.6722689075630253
25,1.7058823529411764
25,1.949579831932773
25,1.0420168067226891
25,0.7226890756302521
25,0.907563025210084
25,2.0168067226890756
25,1.0
25,1.184873949579832
25,1.9663865546218486
25,1.5126050420168067
17,1.0084033613445378
17,0.04201680672268908
17,1.1932773109243697
17,1.2773109243697478
17,1.2773109243697478
17,0.7563025210084033
17,0.0
17,1.7563025210084033
17,1.2773109243697478
17,1.3025210084033614
17,0.7815126050420168
17,0.35294117647058826
17,0.8319327731092437
17,0.25210084033613445
17,0.0
17,1.8739495798319328
17,0.7142857142857143
17,0.0
17,1.2352941176470589
17,0.0
17,0.8907563025210085
17,0.36134453781512604
17,0.2605042016806723
17,0.9243697478991597
17,0.0
17,1.6050420168067228
17,0.0
17,0.2689075630252101
17,0.5798319327731093
17,1.0672268907563025
10,0.7563025210084033
10,1.5630252100840336
10,0.37815126050420167
10,0.37815126050420167
10,0.37815126050420167
10,0.3865546218487395
10,0.7563025210084033
10,0.2857142857142857
10,0.37815126050420167
10,1.0588235294117647
10,0.0
10,0.957983193277311
10,0.3865546218487395
10,0.0
10,0.6722689075630253
10,0.05042016806722689
10,0.0
10,0.9411764705882353
10,0.0
10,0.3697478991596639
10,0.2857142857142857
10,0.11764705882352941
10,0.11764705882352941
10,0.42857142857142855
10,0.11764705882352941
10,0.7563025210084033
10,0.0
10,0.42016806722689076
10,0.36134453781512604
10,0.36134453781512604
7,0.36134453781512604
7,0.40336134453781514
7,0.31932773109243695
7,0.3949579831932773
7,1.2521008403361344
7,0.0
7,0.3949579831932773
7,1.184873949579832
7,1.26890756302521
7,0.0
7,0.40336134453781514
7,0.0
7,0.5714285714285714
7,0.6638655462184874
7,0.6638655462184874
7,0.12605042016806722
7,0.0
7,0.40336134453781514
7,0.0
7,0.8571428571428571
7,0.3277310924369748
7,0.0
7,0.12605042016806722
7,0.12605042016806722
7,0.8571428571428571
7,0.9831932773109243
7,0.0
7,0.12605042016806722
7,0.40336134453781514
7,0.2857142857142857
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
64,3.1176470588235294
64,4.80672268907563
64,4.109243697478991
64,5.168067226890757
64,4.554621848739496
64,4.8655462184873945
64,4.890756302521009
64,5.61344537815126
64,4.4033613445378155
64,2.310924369747899
64,4.411764705882353
64,5.19327731092437
64,4.3277310924369745
64,4.109243697478991
64,4.915966386554622
64,4.957983193277311
64,3.134453781512605
64,4.226890756302521
64,3.504201680672269
64,4.126050420168068
64,5.126050420168068
64,4.260504201680672
64,5.302521008403361
64,3.310924369747899
64,2.7899159663865545
64,3.453781512605042
64,4.302521008403361
64,3.6218487394957983
64,4.781512605042017
64,4.067226890756302
52,4.07563025210084
52,4.983193277310924
52,2.453781512605042
52,4.235294117647059
52,4.336134453781512
52,3.2605042016806722
52,3.638655462184874
52,3.403361344537815
52,2.8739495798319328
52,3.6638655462184873
52,3.277310924369748
52,3.1260504201680672
52,4.168067226890757
52,4.453781512605042
52,4.647058823529412
52,5.546218487394958
52,3.5714285714285716
52,3.9831932773109244
52,4.7478991596638656
52,3.1596638655462184
52,3.80672268907563
52,3.80672268907563
52,5.0
52,4.588235294117647
52,5.294117647058823
52,3.361344537815126
52,3.563025210084034
52,3.0840336134453783
52,2.638655462184874
52,3.6050420168067228
38,3.0168067226890756
38,2.5714285714285716
38,2.8487394957983194
38,4.109243697478991
38,3.092436974789916
38,4.369747899159663
38,3.5294117647058822
38,3.277310924369748
38,1.1596638655462186
38,3.0
38,2.7815126050420167
38,3.3865546218487395
38,4.3277310924369745
38,3.495798319327731
38,2.3949579831932772
38,3.0
38,1.9663865546218486
38,3.7478991596638656
38,4.19327731092437
38,4.201680672268908
38,2.53781512605042
38,4.285714285714286
38,2.5294117647058822
38,3.226890756302521
38,2.176470588235294
38,3.1596638655462184
38,3.2436974789915967
38,2.857142857142857
38,1.8319327731092436
38,3.7983193277310923
31,2.0504201680672267
31,2.7899159663865545
31,3.403361344537815
31,2.9411764705882355
31,3.588235294117647
31,1.8067226890756303
31,2.5798319327731094
31,3.361344537815126
31,2.697478991596639
31,4.495798319327731
31,2.1596638655462184
31,2.2605042016806722
31,2.176470588235294
31,3.8907563025210083
31,2.672268907563025
31,2.327731092436975
31,1.4789915966386555
31,4.285714285714286
31,3.8151260504201683
31,3.2521008403361344
31,0.6722689075630253
31,3.0756302521008405
31,2.630252100840336
31,3.80672268907563
31,3.134453781512605
31,2.8403361344537816
31,1.3277310924369747
31,2.176470588235294
31,2.4873949579831933
31,2.092436974789916
22,4.352941176470588
22,2.042016806722689
22,1.6722689075630253
22,2.2184873949579833
22,2.7983193277310923
22,3.689075630252101
22,2.9831932773109244
22,2.697478991596639
22,1.8319327731092436
22,3.7899159663865545
22,2.764705882352941
22,1.8991596638655461
22,2.2016806722689077
22,2.8487394957983194
22,4.07563025210084
22,2.3445378151260505
22,1.0084033613445378
22,2.100840336134454
22,4.0
22,3.588235294117647
22,2.6638655462184873
22,2.7563025210084033
22,2.7899159663865545
22,3.8403361344537816
22,1.638655462184874
22,3.411764705882353
22,2.3361344537815127
22,1.680672268907563
22,2.7815126050420167
22,3.277310924369748
17,3.2100840336134455
17,1.596638655462185
17,0.9411764705882353
17,1.7983193277310925
17,0.4369747899159664
17,2.0588235294117645
17,1.7647058823529411
17,0.7058823529411765
17,1.5294117647058822
17,1.2941176470588236
17,0.3277310924369748
17,0.6134453781512605
17,0.29411764705882354
17,0.18487394957983194
17,0.44537815126050423
17,1.3865546218487395
17,1.1428571428571428
17,0.8151260504201681
17,0.19327731092436976
17,0.19327731092436976
17,1.0
17,0.9243697478991597
17,0.0
17,0.23529411764705882
17,0.23529411764705882
17,1.0
17,0.8907563025210085
17,0.6386554621848739
17,0.46218487394957986
17,1.0
12,0.8067226890756303
12,0.6050420168067226
12,0.0
12,0.0
12,0.907563025210084
12,0.0
12,0.0
12,0.0
12,1.5294117647058822
12,1.1680672268907564
12,0.48739495798319327
12,0.6386554621848739
12,0.7142857142857143
12,0.0
12,0.46218487394957986
12,0.21008403361344538
12,1.1680672268907564
12,0.8991596638655462
12,1.26890756302521
12,1.3781512605042017
12,0.8907563025210085
12,1.0
12,1.1008403361344539
12,0.453781512605042
12,0.0
12,0.0
12,0.7058823529411765
12,0.8487394957983193
12,0.8907563025210085
12,0.0
8,1.0
8,1.0
8,0.48739495798319327
8,0.8235294117647058
8,0.226890756302521
8,0.008403361344537815
8,0.0
8,0.9327731092436975
8,0.6974789915966386
8,0.0
8,0.25210084033613445
8,0.0
8,0.226890756302521
8,0.3865546218487395
8,1.411764705882353
8,0.8739495798319328
8,0.0
8,0.0
8,0.42016806722689076
8,0.29411764705882354
8,0.0
8,0.23529411764705882
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.865546218487395
8,1.0
5,0.865546218487395
5,0.0
5,0.3865546218487395
5,0.0
5,0.0
5,0.24369747899159663
5,0.6890756302521008
5,0.0
5,0.0
5,0.4369747899159664
5,0.0
5,0.680672268907563
5,0.0
5,0.24369747899159663
5,0.0
5,0.0
5,0.0
5,0.12605042016806722
5,1.0
5,0.8487394957983193
5,0.0
5,0.6722689075630253
5,0.0
5,0.0
5,0.3697478991596639
5,0.0
5,1.6638655462184875
5,0.0
5,0.3865546218487395
5,1.218487394957983
3,0.0
3,0.25210084033613445
3,0.0
3,0.0
3,0.0
3,0.0
3,0.25210084033613445
3,0.0
3,0.0
3,0.8235294117647058
3,0.2605042016806723
3,0.0
3,0.0
3,0.2605042016806723
3,0.0
3,0.0
3,0.0
3,0.8319327731092437
3,0.0
3,0.8151260504201681
3,0.2605042016806723
3,0.0
3,0.8151260504201681
3,0.8151260504201681
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.8067226890756303
3,0.0
3,0.11764705882352941
3,0.0
3,0.2689075630252101
3,0.2689075630252101
3,0.8067226890756303
3,0.8067226890756303
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.6554621848739496
3,0.0
3,0.7983193277310925
3,0.37815126050420167
3,0.0
3,0.7983193277310925
3,0.0
3,0.0
3,0.7899159663865546
3,0.0
3,0.0
3,0.2689075630252101
3,0.0
3,0.0
3,0.7899159663865546
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
2,0.0
53,3.302521008403361
53,2.957983193277311
53,3.5294117647058822
53,4.495798319327731
53,2.6554621848739495
53,3.4873949579831933
53,3.176470588235294
53,2.277310924369748
53,2.3529411764705883
53,3.5294117647058822
53,2.0840336134453783
53,3.0
53,3.1260504201680672
53,3.5126050420168067
53,3.436974789915966
53,3.19327731092437
53,2.7983193277310923
53,3.588235294117647
53,3.588235294117647
53,3.6470588235294117
53,3.697478991596639
53,2.7058823529411766
53,3.9243697478991595
53,3.80672268907563
53,3.8403361344537816
53,3.73109243697479
53,3.361344537815126
53,3.0672268907563027
53,3.1848739495798317
53,2.319327731092437
41,2.5714285714285716
41,4.378151260504202
41,4.369747899159663
41,3.957983193277311
41,2.235294117647059
41,3.6638655462184873
41,4.016806722689076
41,3.2184873949579833
41,3.46218487394958
41,2.453781512605042
41,2.2184873949579833
41,3.73109243697479
41,2.773109243697479
41,1.588235294117647
41,2.7815126050420167
41,2.7815126050420167
41,3.7478991596638656
41,3.19327731092437
41,2.0
41,2.033613445378151
41,4.176470588235294
41,4.302521008403361
41,4.226890756302521
41,3.823529411764706
41,1.8067226890756303
41,2.73109243697479
41,3.033613445378151
41,2.857142857142857
41,2.3361344537815127
41,2.1596638655462184
34,2.0672268907563027
34,2.495798319327731
34,2.7478991596638656
34,2.369747899159664
34,1.453781512605042
34,1.8403361344537814
34,3.2100840336134455
34,0.907563025210084
34,3.0840336134453783
34,2.899159663865546
34,3.9159663865546217
34,3.453781512605042
34,2.80672268907563
34,2.403361344537815
34,2.327731092436975
34,2.46218487394958
34,1.7563025210084033
34,2.235294117647059
34,2.235294117647059
34,3.2436974789915967
34,3.1848739495798317
34,2.2521008403361344
34,1.7478991596638656
34,3.2941176470588234
34,1.0
34,1.3109243697478992
34,1.6974789915966386
34,2.0672268907563027
34,2.142857142857143
34,2.1260504201680672
24,2.2436974789915967
24,2.0252100840336134
24,0.37815126050420167
24,1.7394957983193278
24,1.8907563025210083
24,3.680672268907563
24,1.3865546218487395
24,2.176470588235294
24,0.6218487394957983
24,0.8487394957983193
24,0.680672268907563
24,2.0756302521008405
24,1.949579831932773
24,1.0756302521008403
24,1.218487394957983
24,1.0336134453781514
24,1.0
24,1.8067226890756303
24,2.8487394957983194
24,1.411764705882353
24,1.361344537815126
24,1.3277310924369747
24,2.8151260504201683
24,1.0084033613445378
24,2.26890756302521
24,0.40336134453781514
24,1.0
24,0.5966386554621849
24,1.6638655462184875
24,1.6890756302521008
19,2.46218487394958
19,1.403361344537815
19,0.19327731092436976
19,1.7647058823529411
19,0.44537815126050423
19,1.0336134453781514
19,0.8823529411764706
19,0.36134453781512604
19,0.42016806722689076
19,0.0
19,0.6470588235294118
19,0.6554621848739496
19,1.0756302521008403
19,0.05042016806722689
19,0.8487394957983193
19,0.23529411764705882
19,0.2689075630252101
19,1.26890756302521
19,0.6218487394957983
19,0.008403361344537815
19,0.7563025210084033
19,0.15126050420168066
19,1.2605042016806722
19,1.26890756302521
19,0.04201680672268908
19,0.4789915966386555
19,0.6638655462184874
19,0.08403361344537816
19,1.3445378151260505
19,0.8907563025210085
14,1.6638655462184875
14,0.5798319327731093
14,0.0
14,0.3865546218487395
14,0.42857142857142855
14,0.9159663865546218
14,0.8235294117647058
14,0.6722689075630253
14,0.5798319327731093
14,1.5546218487394958
14,0.09243697478991597
14,1.8235294117647058
14,0.04201680672268908
14,0.46218487394957986
14,1.0756302521008403
